timestamp,frame_id,track_id,behavior,engagement_risk_level,engagement_risk_score,attention_score,looking_away_rate,phone_risk_score,phone_detection_rate,phone_trend,direction_stability,sample_count,observation_duration,avg_confidence,data_quality
90.694,270,3,attentive,low,0.3062,0.529,0.471,0.0,0.0,stable,0.529,34,59.07,0.868,high
99.595,300,1,distracted_other,medium,0.3711,0.429,0.571,0.0,0.0,stable,0.429,7,58.97,0.784,medium
99.595,300,2,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,5,58.97,0.872,medium
99.595,300,3,attentive,low,0.2789,0.571,0.429,0.0,0.0,stable,0.571,35,59.7,0.865,high
108.438,330,1,distracted_other,medium,0.3711,0.429,0.571,0.0,0.0,stable,0.429,7,58.97,0.784,medium
108.438,330,2,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,6,47.19,0.91,medium
108.438,330,3,attentive,low,0.297,0.543,0.457,0.0,0.0,stable,0.543,35,58.58,0.867,high
117.376,360,1,distracted_other,medium,0.3711,0.429,0.571,0.0,0.0,stable,0.429,7,58.97,0.784,medium
117.376,360,2,attentive,low,0.2164,0.667,0.333,0.0,0.0,stable,0.667,12,56.13,0.907,medium
117.376,360,3,attentive,low,0.297,0.543,0.457,0.0,0.0,stable,0.543,35,58.58,0.867,high
125.791,390,1,distracted_other,medium,0.3711,0.429,0.571,0.0,0.0,stable,0.429,7,58.97,0.784,medium
125.791,390,2,distracted_other,medium,0.39,0.4,0.6,0.0,0.0,stable,0.4,15,58.86,0.903,medium
125.791,390,3,attentive,low,0.297,0.543,0.457,0.0,0.0,stable,0.543,35,58.58,0.867,high
134.693,420,1,distracted_other,medium,0.3711,0.429,0.571,0.0,0.0,stable,0.429,7,58.97,0.784,medium
134.693,420,2,distracted_other,medium,0.4875,0.25,0.75,0.0,0.0,stable,0.4,20,28.62,0.898,high
134.693,420,3,attentive,low,0.297,0.543,0.457,0.0,0.0,stable,0.543,35,58.58,0.867,high
143.805,450,1,distracted_other,medium,0.3711,0.429,0.571,0.0,0.0,stable,0.429,7,58.97,0.784,medium
143.805,450,2,distracted_other,medium,0.468,0.28,0.72,0.0,0.0,stable,0.44,25,36.58,0.896,high
143.805,450,3,attentive,low,0.325,0.5,0.5,0.0,0.0,stable,0.5,16,58.87,0.859,medium
151.839,480,1,distracted_other,medium,0.3711,0.429,0.571,0.0,0.0,stable,0.429,7,58.97,0.784,medium
151.839,480,2,distracted_other,medium,0.4485,0.31,0.69,0.0,0.0,stable,0.414,29,45.77,0.887,high
151.839,480,3,attentive,low,0.325,0.5,0.5,0.0,0.0,stable,0.5,16,58.87,0.859,medium
177.923,690,1,distracted_other,medium,0.3711,0.429,0.571,0.0,0.0,stable,0.429,7,58.97,0.784,medium
177.923,690,2,distracted_other,medium,0.4615,0.29,0.71,0.0,0.0,stable,0.387,31,50.33,0.879,high
177.923,690,3,distracted_other,medium,0.4641,0.286,0.714,0.0,0.0,stable,0.429,7,59.12,0.854,medium
177.923,690,5,distracted_other,medium,0.52,0.2,0.8,0.0,0.0,stable,0.8,5,18.78,0.767,medium
186.305,720,1,distracted_other,medium,0.3711,0.429,0.571,0.0,0.0,stable,0.429,7,58.97,0.784,medium
186.305,720,2,distracted_other,medium,0.5057,0.222,0.778,0.0,0.0,stable,0.389,18,56.97,0.859,medium
186.305,720,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,41.26,0.825,low
186.305,720,5,distracted_other,medium,0.5571,0.143,0.857,0.0,0.0,stable,0.857,7,24.41,0.754,medium
196.252,750,1,distracted_other,medium,0.3711,0.429,0.571,0.0,0.0,stable,0.429,7,58.97,0.784,medium
196.252,750,2,distracted_other,medium,0.5057,0.222,0.778,0.0,0.0,stable,0.389,18,56.97,0.859,medium
196.252,750,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,41.26,0.825,low
196.252,750,5,distracted_other,medium,0.5571,0.143,0.857,0.0,0.0,stable,0.857,7,24.41,0.754,medium
196.252,750,6,attentive,low,0.2164,0.667,0.333,0.0,0.0,stable,0.667,3,5.08,0.826,low
209.53,780,1,distracted_other,medium,0.3711,0.429,0.571,0.0,0.0,stable,0.429,7,58.97,0.784,medium
209.53,780,2,distracted_other,medium,0.5057,0.222,0.778,0.0,0.0,stable,0.389,18,56.97,0.859,medium
209.53,780,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,41.26,0.825,low
209.53,780,5,distracted_other,medium,0.5571,0.143,0.857,0.0,0.0,stable,0.857,7,24.41,0.754,medium
209.53,780,6,attentive,low,0.0721,0.889,0.111,0.0,0.0,stable,0.889,9,18.36,0.848,medium
228.349,870,1,distracted_other,medium,0.3711,0.429,0.571,0.0,0.0,stable,0.429,7,58.97,0.784,medium
228.349,870,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.5,2,34.31,0.708,low
228.349,870,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,41.26,0.825,low
228.349,870,5,distracted_other,medium,0.5571,0.143,0.857,0.0,0.0,stable,0.857,7,24.41,0.754,medium
228.349,870,6,attentive,low,0.0591,0.909,0.091,0.0,0.0,stable,0.909,11,25.22,0.842,medium
228.349,870,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.596,low
228.349,870,8,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,2,1.72,0.787,low
246.599,960,1,distracted_other,medium,0.3711,0.429,0.571,0.0,0.0,stable,0.429,7,58.97,0.784,medium
246.599,960,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.5,2,34.31,0.708,low
246.599,960,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,41.26,0.825,low
246.599,960,5,distracted_other,medium,0.5571,0.143,0.857,0.0,0.0,stable,0.857,7,24.41,0.754,medium
246.599,960,6,attentive,low,0.0591,0.909,0.091,0.0,0.0,stable,0.909,11,25.22,0.842,medium
246.599,960,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.596,low
246.599,960,8,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,5,19.97,0.827,medium
263.841,1020,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.805,low
263.841,1020,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,36.15,0.606,low
263.841,1020,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,0.667,3,41.26,0.825,low
263.841,1020,5,distracted_other,medium,0.5571,0.143,0.857,0.0,0.0,stable,0.857,7,24.41,0.754,medium
263.841,1020,6,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,9,59.55,0.853,medium
263.841,1020,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.596,low
263.841,1020,8,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,5,19.97,0.827,medium
263.841,1020,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.781,low
279.668,1050,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.805,low
279.668,1050,2,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,2,36.15,0.606,low
279.668,1050,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.823,low
279.668,1050,5,distracted_other,medium,0.5571,0.143,0.857,0.0,0.0,stable,0.857,7,24.41,0.754,medium
279.668,1050,6,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,8,17.5,0.867,medium
279.668,1050,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.596,low
279.668,1050,8,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,5,19.97,0.827,medium
279.668,1050,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.781,low
290.139,1080,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.805,low
290.139,1080,2,distracted_other,medium,0.5414,0.167,0.833,0.0,0.0,stable,0.833,6,33.37,0.801,medium
290.139,1080,3,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.823,low
290.139,1080,5,distracted_other,medium,0.5571,0.143,0.857,0.0,0.0,stable,0.857,7,24.41,0.754,medium
290.139,1080,6,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,8,17.5,0.867,medium
290.139,1080,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.596,low
290.139,1080,8,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,5,19.97,0.827,medium
290.139,1080,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.781,low
377.288,2010,1,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.805,low
377.288,2010,2,distracted_other,medium,0.5414,0.167,0.833,0.0,0.0,stable,0.833,6,33.37,0.801,medium
377.288,2010,3,attentive,low,0.325,0.5,0.5,0.0,0.0,stable,0.5,2,3.56,0.694,low
377.288,2010,5,distracted_other,medium,0.5571,0.143,0.857,0.0,0.0,stable,0.857,7,24.41,0.754,medium
377.288,2010,6,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,8,17.5,0.867,medium
377.288,2010,4,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,1,0.0,0.596,low
377.288,2010,8,attentive,low,0.0,1.0,0.0,0.0,0.0,stable,1.0,2,20.75,0.896,low
377.288,2010,7,distracted_other,medium,0.65,0.0,1.0,0.0,0.0,stable,1.0,4,3.48,0.874,low
